"price" "bedrooms" "bathrooms" "sqft_living" "sqft_lot" "floors" "waterfront" "view" "condition" "grade" "sqft_above" "sqft_basement" "yr_built" "yr_renovated" "zipcode" "sqft_living15" "sqft_lot15" "log10price"
"157" 734499.119324509 4 2.75 3280.13408712613 6845.20444134214 2 0 0 3 10 3279.99572715493 0.391105515376709 2003 0 98052 3277.2375365006 7466.20979840171 5.86599127940097
"158" 389998.859887856 4 1.75 2329.32338622268 8361.73455020629 1 0 0 4 8 2332.05430389582 0.994661248450968 1968 0 98058 2179.88112184023 9631.36138202288 5.59106333742359
"159" 242998.698355106 2 1.5 1067.27291281928 1759.72786919918 2 0 0 3 7 1067.31642589961 0.52171533092534 1990 0 98028 1078.62890415638 1314.44012462574 5.38560394726618
"160" 229999.407832732 5 1 1921.90258041019 19041.314856091 1 0 0 3 7 1157.77276103839 759.140361930093 1961 0 98168 1921.46697331804 11519.7909379811 5.36172671786408
"161" 315499.809511854 3 1 1299.88919114845 12600.5977110437 1 0 0 4 7 1299.55807919212 0.0356177309827562 1969 0 98072 1480.11325857879 13530.3466080249 5.49899910136787
"162" 299999.695771981 3 1 1288.87632347883 12415.0817731582 1.5 0 0 3 6 1289.42318853375 0 1908 0 98070 1620.52011774497 12416.5348643266 5.47712081430427
"163" 378001.176547374 4 2.5 1890.4176143661 12236.755267265 1 0 0 3 7 1231.67369863881 658.470887347985 1978 0 98045 1389.90001023456 11359.9393357262 5.5774931516024
"164" 654999.201166679 3 2 1408.35926159895 4798.2781858568 1.5 0 0 4 8 1411.25057196843 0.971790226832199 1927 0 98118 1820.90164646341 7198.28493103865 5.81624077032901
"165" 434997.403205693 5 2 1839.45704223792 9239.85705336242 1 0 0 4 7 1539.35901115655 300.721401446975 1942 1958 98133 1198.9626725879 5248.70539452004 5.63848666436428
"166" 1944999.0962268 4 4 4689.3553110703 6897.95023584333 2 0 0 3 11 3479.77115000696 1212.1277840305 2001 0 98004 2799.61647745213 11240.2610669182 6.28891940386028
"167" 214999.863227368 3 1 960.543940363228 9564.23298929218 1 0 0 5 7 959.054219911993 0.14153573498937 1967 0 98023 1280.36076774762 9598.67216205826 5.33243818363831
"168" 810000.407546329 3 1.5 1519.9915935591 9041.53066208957 1 0 0 4 7 1519.07343738274 0.787490294005315 1954 0 98004 3259.46128711716 10021.0730307666 5.90848523739109
"169" 525999.915668613 3 1.75 1528.61094395091 6124.09319995004 1 0 0 3 7 1117.89094013977 409.868567157885 1958 0 98116 1361.39711546906 6126.56509058699 5.72098567452511
"170" 165051.546081272 3 1 1201.30909392726 8515.23250063559 1 0 0 3 7 1201.53687116663 1.39140024186429 1959 0 98022 1209.91131325797 8983.83558009238 5.2176195968361
"171" 273998.634530913 3 1.75 1590.54265954518 7618.83572159238 1 0 0 4 7 1090.68431906202 501.39978945173 1984 0 98038 1590.4752820139 7620.46867449716 5.43774839852416
"172" 2535000.8520451 5 3.25 3730.73506722917 10625.3661425196 1 0 4 4 10 3730.1762593586 0 1963 0 98004 4179.07162377061 19109.5986673418 6.40397810964112
"173" 889999.43207822 5 1 2587.93171170879 4651.54038240043 2 0 0 4 8 2308.09764023708 281.065095969859 1907 0 98122 2359.51628492246 4650.17955017075 5.94938972951528
"174" 782900.170323824 4 3.25 3062.00895913914 3896.97725996213 2 0 0 3 10 2301.9055808434 760.552810707116 2014 0 98027 2920.2237809345 3447.34594275647 5.89370638754765
"175" 415001.975447452 2 2.25 1129.47686070733 2191.2872292355 2 0 0 3 8 1129.39469698812 0.0742704207894435 2010 0 98052 1141.77707712511 1710.0710280648 5.61805016399856
"176" 355001.630176927 3 2.25 1979.99917495428 7200.01263984215 1 0 0 3 8 1298.8166085013 681.692081400464 1964 0 98177 1820.23604851612 8249.7727080779 5.55023034735148
"177" 474999.190501191 3 2.5 1798.88681664897 3301.4014387554 2 0 0 3 7 1691.0467065101 110.843319744181 2004 0 98118 1571.27565322412 4097.07593198005 5.6766928694961
"178" 615000.90613162 3 2 1860.59590691531 42799.0133625321 1 0 0 4 7 928.328246034293 929.441234119341 1983 0 98075 1980.03344883242 11250.7818502717 5.78887575565781
"179" 880000.77922418 5 3.5 4600.59522248082 8764.52384998772 2 0 0 3 10 3180.58728667948 1420.84640097996 2007 0 98006 3207.99834751214 9431.68782894365 5.94448305670995
"180" 272924.895527847 2 1 1279.43083442511 5729.04161391037 1.5 0 0 5 6 1280.25136860509 0 1941 0 98028 2478.85065769171 9774.14136257321 5.4360431527356
"181" 535000.149099484 3 2.5 1690.78172674294 9624.97179197768 2 0 0 3 8 1691.91483202812 0 1984 0 98027 1860.23301497863 8956.53479929723 5.72835390305501
"182" 468000.634131789 3 1.5 1829.2276060174 9847.27295989743 1 0 0 5 7 1829.69808400801 2.52798998430276 1962 0 98056 1828.96976592316 8166.11723905716 5.67024644153513
"183" 659499.877935805 3 1.75 1820.73366599848 5500.51004555677 1 0 0 4 8 1619.65218807272 200.378526610845 1957 0 98115 2329.79361964924 6051.34124456053 5.81921471950056
"184" 188200.158552818 3 1 1262.05527335747 7265.19606869011 1 0 0 4 7 1259.61350981407 1.69726779552429 1954 0 98002 940.00242674467 7199.5982219268 5.27461998497107
"185" 510000.834366255 3 2.5 1420.20833390798 1237.86956521457 3 0 0 3 8 1420.15607451771 0 2014 0 98107 1508.16477784912 2500.71111823834 5.70757088660845
"186" 588999.516278093 3 2 2249.5485037326 8798.93404065492 1 0 0 4 7 1249.09604930148 999.979785050246 1925 0 98116 2248.56007930902 4800.44358664501 5.77011493811844
"187" 934999.518566072 5 4.5 4227.93116588669 9700.31371847089 2 0 0 3 10 4228.74134309716 0.919048284425882 1999 0 98006 4130.15565641425 12252.1489677684 5.9708113872531
"188" 1443999.82605176 4 2.75 2660.58148472127 9546.61604998873 1 0 1 3 8 1930.76229928295 729.602425361015 1968 2006 98004 2411.490406697 10002.0258064444 6.1595671409173
"189" 565001.137448629 3 2.5 4040.38528782091 8652.83952883437 2 0 0 3 9 2898.76713204059 1139.31997077888 2006 0 98019 3362.05898706847 8651.98767062446 5.75204932213301
"190" 229900.923855468 4 1.75 1547.98091561307 9900.12485900223 1 0 0 4 7 1549.31543791856 0.298414990583689 1967 0 98030 1500.48969118231 11273.9171937991 5.36154071648253
"191" 399999.807321974 2 1.75 2109.55832307628 9517.59218230735 1 0 0 2 7 2111.41132955193 0 1948 0 98155 1480.00997657162 9518.90007224081 5.6020597821304
"192" 684997.833180476 4 2.5 3549.99913103578 10968.2052475125 2 0 0 3 9 3550.72935615183 0 2006 0 98065 3549.61443640254 8583.38638615122 5.8356891977125
"193" 494999.873792939 2 1.5 1920.10081130138 6250.08077233376 1 0 0 3 7 1062.14943041311 861.101592321481 1937 0 98199 2068.41380412852 6250.40521215659 5.6946050882042
"194" 279500.597524591 4 2.5 1611.13571862911 4337.82835574969 2 0 0 3 7 1613.45140074406 0.9925534830594 2009 0 98042 1427.27080874411 4341.1701026119 5.44638274067094
"195" 650880.593709474 3 2.5 2931.34933800581 6048.8477302463 2 0 0 3 9 2930.05312446585 0.435800289588558 2008 0 98065 2760.79743577312 5763.20327977659 5.81350132305436
"196" 334849.901227125 2 1 870.462215386877 5635.13173047432 1 0 0 3 7 869.323528095367 0.978565461667142 1948 0 98116 1309.35604933686 5750.41977452613 5.52485017516552
"197" 483944.764651591 2 1.75 1479.76618348661 5118.86586603654 1 0 0 4 6 839.07925875541 641.00174001554 1951 0 98116 1089.72542006102 5119.4020770458 5.68479579599166
"198" 974999.395610731 4 2.5 4271.41377538485 43386.024692831 1 0 0 3 10 2679.48469342813 1592.42681845865 1991 0 98053 3629.98133833795 36179.9083315416 5.9890043464852
"199" 418499.284610778 3 2 1798.91734381368 12440.4918487395 1 0 0 3 8 1218.23945035023 580.752980654903 1978 0 98074 2461.02479137142 12352.0515294238 5.62169471994013
"200" 240000.405297363 3 2 1191.76876695031 10300.5222478827 1 0 0 3 7 1189.81762961392 0.0881356767634668 1994 0 98010 1700.17468530502 9848.41609200543 5.38021197512102
"201" 337002.700075531 3 2.5 1471.22195882305 3974.94452626564 2 0 0 3 7 1470.1889169298 0 1999 0 98065 1488.47827599321 4400.69596155367 5.52763338046542
"202" 278000.785791414 2 2.25 1610.1713327563 1967.15084594323 2 0 0 4 7 1609.31487520737 0.546019741742155 1979 0 98056 1950.06348501358 1966.40398705087 5.44404602348783
"203" 235000.574868475 3 1.75 1379.9722614641 8359.4784294605 1 0 0 3 7 1379.71857398073 0 1967 0 98003 1380.33615707952 8799.05471793308 5.3710689246628
"204" 738999.736118578 3 2.75 2950.18602294872 6668.27651813942 2 0 0 3 9 2950.19230167062 1.19875701686604 2003 0 98029 3339.3769695803 6667.27188824256 5.86864428331733
"205" 824999.787657492 3 1.75 2010.89499367696 3089.34994870157 1.5 0 0 5 7 1509.19467625277 498.839289259595 1926 0 98103 1599.73401614523 3149.29026076317 5.91645383676909
"206" 479951.103723883 3 2.5 2809.69767898571 4984.83538928469 1 0 0 3 9 1749.98117250209 1060.35588561586 2006 0 98055 2807.84292417596 5710.11938476209 5.68119699474106
"207" 380000.065965533 5 2.5 2127.71590722553 8428.25848604789 2 0 0 3 7 2128.794096994 0.655431325146742 2013 0 98168 1500.3121661344 11810.3876267371 5.57978367200751
"208" 703997.850278896 4 2.25 2491.115279662 6972.06481180634 1 0 0 4 8 1490.6713363225 999.08678133682 1953 0 98199 1780.31255884335 5613.33609601567 5.84757133298666
"209" 2149998.79467746 8 6 4338.64093501898 9413.79993234886 2 0 0 3 8 4340.19695828519 0.855192772314604 1967 0 98004 2048.51480706472 9099.03611963601 6.33243821644348
"210" 1389000.811977 4 3.5 3130.24455587959 3900.13012866762 2 0 0 3 9 2550.90446029549 579.190917068137 2008 0 98115 1830.16196849473 3900.42673106475 6.14270249961597
"211" 504999.831651586 2 2.5 1897.69408513688 5065.36048285341 2 0 0 3 8 1900.64912214455 0.627377608686705 2005 0 98053 1350.3987281434 4665.30208031352 5.70329123334084
"212" 1395710.4908765 4 2.25 3960.23429370364 8640.34895474129 2 0 2 3 9 2629.9339986155 1330.38737337737 1925 0 98112 3850.20164764831 8641.50564705144 6.14479534289024
"213" 629998.723767318 5 2 2330.90311427095 6781.02113659858 1 0 0 3 7 1311.27027327777 1019.52151546781 1956 0 98115 1928.17310589352 6783.36469739869 5.79933966967362
"214" 665000.62743772 6 3 2479.96437050796 9719.46283975264 2 0 0 3 8 2478.4180391956 0.333876169152486 1972 0 98007 2480.76145595729 9199.11371419992 5.82282205506643
"215" 425000.14272122 3 1 1319.31187678679 7074.98949791197 1 0 0 4 7 1319.77202897424 0 1959 0 98008 1508.45411087726 8999.46133040662 5.62838907589273
"216" 332499.400866233 3 1.5 1501.50862492676 6333.73034072715 1 0 0 3 7 1502.2799526303 0 1953 0 98125 1500.96697086929 6336.89948472502 5.52179086708056
"217" 190000.284950347 3 1 1508.2951997331 8759.88297869185 1 0 0 4 6 1511.04873100212 0 1946 0 98002 1038.38753163132 7826.81289989274 5.27875425228057
"218" 635000.049655478 4 2.5 2079.49241417769 11175.1695849986 1 0 0 5 8 2080.35462988278 0.776296268011237 1954 0 98125 1389.87876815717 7927.75555932152 5.80277375925276
"219" 769999.740478481 4 3 2798.30420828018 9124.81595320014 2 0 0 3 9 2798.79397119743 0 1999 0 98074 2779.49035374183 8165.09460928449 5.88649057879744
"220" 565001.526060845 3 1 908.885987432795 5214.06816813674 1 0 0 3 7 910.528745225293 0 1951 0 98115 1518.6914513721 6297.88059886895 5.75204962084406
"221" 620000.896654743 3 1.75 1480.79069713631 2186.45876832236 2.5 0 0 3 9 1480.08699902555 0.704505506607227 2005 0 98034 1478.7983081197 2441.91623803824 5.792392317582
"222" 262000.956813315 1 0.75 520.756241830265 12980.5866827264 1 0 0 5 3 519.832454868761 1.52049505769037 1920 0 98022 1340.64518275099 12233.8693329803 5.41830287734258
"223" 674951.09960959 4 3.5 2648.80515220435 3127.55093201534 2 0 0 3 8 2231.4830900894 420.790688511669 2011 0 98027 2330.32350462504 3137.78638339518 5.82927230921766
"224" 389998.790111152 3 2 1928.75288685947 12443.483648126 1 0 0 3 7 1929.65555237943 0.27717283981257 1969 0 98045 1398.72968646911 12183.3795110381 5.59106325972172
"225" 324000.311520554 2 1 820.151906812568 8370.18277663396 1 0 0 4 7 818.915855413745 0 1941 0 98177 1408.95287849087 8368.99477613994 5.51054542777326
"226" 265000.506532646 4 1.5 1240.21700406063 8157.22306359522 1 0 0 4 7 1110.06053517289 130.272966847402 1961 0 98198 1518.93221350914 8145.93670318562 5.42324670406557
"227" 327001.300930374 2 1 1141.18574941057 7435.81641392694 1 0 0 3 7 1142.54062453531 0.46427580781385 1952 1990 98125 1318.58831104676 9384.53835215631 5.51454948044548
"228" 529999.860783975 4 2.5 3010.91843868478 9000.96356201332 2 0 0 3 8 3011.0564575096 0 2008 0 98059 3249.3312344711 5529.78916472336 5.72427575552388
"229" 321998.593536962 4 2.25 1939.62339834844 10201.2084459895 1 0 0 3 7 1360.26124352519 579.578339487069 1960 0 98188 1940.42887888159 10199.3809669653 5.50785397473785
"230" 634999.617986017 3 2.5 1780.4257873741 10999.937655523 1 0 0 4 8 1209.76235337809 571.130844425344 1980 0 98006 2310.27251747575 9701.18649182425 5.80277346402172
"231" 429900.134456201 4 1.5 1819.07587732899 17918.4206655554 1 0 0 4 8 1189.93012096383 629.663411370175 1962 0 98056 1891.99945848655 15240.373476224 5.63336758094761
"232" 330488.64688328 3 2.75 1438.96665965416 7349.16035392587 1 0 0 4 7 1041.16601448621 400.117363224 1980 0 98058 1508.49877254966 7350.84521644732 5.51915654496952
"233" 506000.644521969 5 3 2432.16011808055 7998.99384845473 1 0 0 4 7 1369.87457605222 1062.04872050864 1957 0 98008 1770.74937295445 7998.00411047042 5.70415107002588
"234" 625000.435993559 5 3.5 4010.81099599278 6001.25911935809 2 0 3 3 9 2560.42459746162 1449.32748098139 1997 0 98178 2441.34960030429 6000.132787636 5.79588032030332
"235" 549999.889244538 3 2.25 1851.81775195267 37264.598940193 2 0 0 3 8 1850.72867513423 0.06396486872069 1981 0 98053 2390.48417957537 36037.5223897848 5.74036260203881
"236" 239999.439257234 3 1.5 1460.59285965407 13501.5777900043 1 0 0 4 6 1459.79339352907 2.69367281954177 1977 0 98010 1458.88722602244 13394.4671470306 5.38021022701255
"237" 693000.942592212 4 2.5 3160.29053669975 13064.8573639923 2 0 0 3 10 3159.33158108619 1.18771956737721 1999 0 98075 3348.57088099214 14213.1007760877 5.84073382532222
"238" 494999.77391729 4 2.5 2980.51269356597 12075.6365725769 1 0 0 3 8 1909.47166038138 1070.49157979496 2007 0 98056 2240.94022128052 12074.7857230371 5.69460500057701
"239" 352750.603445902 2 1.75 1059.29546369762 1241.41277048541 2 0 0 3 7 962.064840150319 99.3536221927625 2008 0 98144 1170.12887972914 1400.14579506006 5.54746776536898
"240" 332002.177872418 1 1 960.185027985275 2640.20857381265 1 0 0 3 7 759.009118055067 199.548691493748 1908 0 98112 1618.89083801168 3758.50390344732 5.52114093260425
"241" 229898.948359492 3 1 1438.30458890883 11926.4574877224 1 0 0 3 7 1439.37647998615 0.308594070054933 1968 0 98003 1440.10511408585 10424.760796001 5.3615369846546
"242" 175001.025169659 4 2.5 1779.23102920553 6001.20842291869 2 0 0 3 7 1779.87159294009 0.046857586467053 1991 0 98198 1630.77937579042 6000.04651384327 5.24304059282471
"243" 311999.794327661 3 2.5 2069.24623254448 25711.1200984123 1 0 0 5 6 2070.04922295089 0 1917 0 98022 1348.56271350757 17998.0353902062 5.49415430772873
"244" 308499.826851392 2 1 849.162347480657 6172.6811118745 1 0 0 4 7 849.863759405857 0 1950 0 98155 1098.7889241328 6174.53407026522 5.48925492461721
"245" 594999.798711046 5 2.75 3740.91433410494 6749.17956742188 1 0 0 4 8 1980.87478731102 1759.53109769205 1978 0 98028 2620.24300668958 7920.87468644261 5.77451681880637
"246" 309950.191345412 2 2.25 1461.11604531837 1606.73534364791 2 0 0 3 8 1458.2552943579 0 2007 0 98106 1460.01622034053 1826.87425520721 5.4912919087961
"247" 625001.86892334 4 1.5 2120.70225063308 4998.81778782223 2 0 0 4 8 2121.08257579631 0.469696221306958 1900 0 98122 1830.83031707597 5000.38480734218 5.79588131600308
"248" 824000.590907139 4 2.5 2319.14036179295 14241.4626863304 1 0 0 4 9 1619.95693715439 701.644018221059 1974 0 98008 2808.57055227224 13198.7374013188 5.9159275231384
"249" 363500.532360071 4 2.5 2678.69421478907 7699.24973247718 2 0 0 4 8 2680.2130848472 0 1990 0 98031 2398.90014743651 7700.12709441208 5.56050505123597
"250" 374999.739192724 3 2.5 1597.97106926138 2042.70230347024 2 0 0 3 8 1599.63939491637 0 2005 0 98027 1445.97151283109 1370.67171795652 5.57403096568185
"251" 749999.563772585 4 2.75 2310.02982796304 10231.1634556953 1 0 0 5 8 1311.45881396384 999.479013970958 1980 0 98006 2818.61967691595 9886.02821456828 5.87506101079008
"252" 550002.526161958 3 1.75 1650.15825505656 3200.12733373602 1.5 0 0 3 8 1650.58873664989 0 1901 0 98102 1499.0329898731 2401.16361905969 5.74036468421366
"253" 538999.268771809 5 1 1699.98498141203 11728.4560877051 1.5 0 0 4 7 1700.1058665814 0 1954 0 98033 1739.25551093408 8211.23989212142 5.73158817600569
"254" 824998.158844848 3 2.25 2980.6609055167 86636.3957495448 1 0 0 3 9 2228.65079717091 748.794974340917 1989 0 98053 2981.69266959744 107158.581859971 5.91645297933245
"255" 750999.230285672 4 2.5 3108.81535789163 6142.32484579361 2 0 0 3 9 3109.70741902316 0.0214090144757829 2004 0 98052 3198.87834353808 6828.3353742312 5.87563949188718
"256" 1167998.61403668 5 2.75 2908.88152983851 15117.4908741097 1 0 0 5 9 1780.08653572306 1128.87942757648 1972 0 98006 2880.87292190948 15252.7338801419 6.06744232743684
"257" 829999.439528213 5 2.25 2709.32103033726 19802.4163474953 1 0 0 5 9 1909.66480737301 799.826039435283 1959 0 98005 2120.13026673142 16401.1135212687 5.91907779911115
"258" 359949.797182837 3 2.25 1941.03781728537 11613.3744307964 1 0 0 4 8 1098.96940862488 840.261030077013 1981 0 98178 2179.08060912779 8953.30191920422 5.55624193319274
"259" 2327999.73023686 4 3.5 4419.4710986433 20758.3682856641 2 0 0 3 11 4420.74108410394 0 2003 0 98004 3020.14660415166 20664.4191643385 6.36698292565283
"260" 365001.12754649 4 2.25 1990.71410546466 21311.5811680614 1 0 0 4 8 1988.17838229019 1.24965322404606 1968 0 98058 2399.99173074533 19210.5837188269 5.56229420606322
"261" 499999.485630511 3 2 1989.59355591994 65340.9384788999 2 0 0 3 8 1988.60803819718 1.17457890925058 1986 0 98027 2119.51495016476 59241.3002196916 5.69896955756013
"262" 310000.248232756 4 2.75 2371.17212034646 7319.08906381935 2 0 0 3 7 2370.48249759966 0.390977491338134 1989 0 98023 1958.16091526185 7320.38021808719 5.4913620415958
"263" 414498.852418805 3 1 1047.90470951094 6001.62180247066 1 0 0 3 7 837.878658138302 209.668704255404 1941 0 98115 1179.88863695575 6002.66471736383 5.6175233325006
"264" 433499.039949688 3 1 1231.2326938327 6000.12395048321 1 0 0 4 7 780.178557161157 450.920351485834 1937 0 98115 1570.88547928562 5000.2815587441 5.63698814000135
"265" 2750000.19547183 5 4 6299.62161143923 16063.2804451519 2 0 1 3 12 4362.19611011338 1939.67107862041 2004 0 98004 3260.47056473055 17288.8532386323 6.4393327247002
"266" 666999.127841173 3 1 1399.39475650962 1580.29279453447 1.5 0 0 5 8 1399.09796494616 0 1909 0 98112 1861.32799205758 3860.4403411869 5.82412526603947
"267" 523000.38913743 4 2.5 2660.8051603692 65339.2699784652 2 0 0 3 8 2662.2464703181 0.789047106431739 1988 0 98027 2849.72530939269 74052.4235693085 5.71850201200337
"268" 409998.855810743 3 1 1408.2252529387 4999.04016550195 1 0 0 3 6 979.506376544394 429.637110544267 1925 0 98116 1411.08652389466 5000.33657044637 5.61278264473004
"269" 424999.447789593 3 2.25 1669.79713236967 9502.33619627876 1 0 0 3 7 1168.83163350019 500.568852674776 1977 0 98125 1468.59972465432 9499.27174438873 5.62838836576304
"270" 850001.09086155 3 1.75 2450.26828418952 8602.68961808337 1 0 0 5 8 1340.60752581715 1108.72270530756 1940 0 98199 2278.96473725348 5779.20125909376 5.92941948307294
"271" 939999.242572949 4 2.75 2081.36526273919 4000.56668177504 1.5 0 0 3 8 2080.04831804958 0 1912 2000 98107 1731.61161804065 5000.34529738355 5.97312750365659
"272" 506999.789257519 4 1.75 1769.90686556838 9375.2423910761 1 0 0 4 7 1168.9196715775 601.009089075533 1968 0 98052 1541.50465886564 9373.53391198988 5.705007778812
"273" 398998.28975529 3 1.75 1777.27106413537 11441.7644335759 1 0 0 3 8 1350.24901413715 430.252013048222 1977 0 98059 2179.25148155142 11439.6341861169 5.60097103415434
"274" 510001.964977255 2 1 1070.1253019845 5280.70452748073 1 0 0 3 6 1067.74866116812 0 1900 0 98122 1379.50558384919 2369.04524679067 5.70757184938644
"275" 699998.258784353 4 2.5 2577.58143490434 15031.3406637064 2 0 0 3 9 2578.46514834352 0.430501064486498 1999 0 98052 3029.70080521018 10360.0391842423 5.8450969597267
"276" 527999.853172523 4 1.75 1859.6269844262 9749.94482273126 1 0 0 3 7 1458.89037683247 399.844126541901 1969 0 98034 1900.03208774682 8912.29601398797 5.72263380176417
"277" 718999.74621947 4 2.5 2571.30165907728 7174.05220767613 2 0 0 3 8 2569.57290583107 1.90279551528841 2005 0 98052 2629.7439982242 6027.37493035021 5.85672873709289
"278" 436999.726578223 3 2.25 1129.62950498924 1220.6085485913 2 0 0 3 8 1029.49943446025 98.5516890572282 2004 0 98117 1299.90705718212 5000.18703786896 5.64048116524135
"279" 341999.993141344 4 2 1569.42712465829 11200.5527010299 1 0 0 3 7 1119.11474394839 451.440748020634 1959 0 98011 1567.78395314491 11201.1939431072 5.53402609734655
"280" 665000.630543337 3 2.75 1932.26401823981 2960.06251659792 1.5 0 0 5 7 1489.88846225663 439.768761035057 1929 0 98105 2079.52583375513 3759.75156850228 5.82282205709463
"281" 423999.791665792 3 1.5 1229.78372483764 7201.09643810021 1 0 0 3 7 1231.48924832945 0 1953 0 98125 1400.64680180726 6239.34489683631 5.62736564320023
"282" 453499.849599239 4 1.75 1998.32476911535 6031.41016490655 1 0 2 3 7 1299.3581758439 699.054667309433 1959 0 98146 1929.58519616287 6032.05607235275 5.65657714736473
"283" 209949.570347791 3 1 1659.97220268284 8798.47917836629 1 0 0 4 7 961.287415580419 697.952385395747 1963 0 98023 1370.04291055019 10110.7914648596 5.32211499021104
"284" 505001.203861549 3 2.5 2098.14593046335 17883.5108722171 2 0 0 4 8 2101.031083079 0 1985 0 98059 2080.05271559601 16686.130414815 5.7032924134252
"285" 405000.374246287 4 2.25 1970.0940167463 15743.0604232804 1 0 0 3 7 1370.1655417011 599.194596974914 1962 0 98011 2389.2167200411 11335.4040249426 5.60745542453077
"286" 1042000.48008655 4 4.5 4918.53640621227 270235.578467815 2 0 3 3 10 3820.22829559566 1100.71946473941 2006 0 98045 4920.72278291747 260924.239962055 6.01786791905841
"287" 639502.141487515 4 2.25 2330.31657013715 8993.78675752559 2 0 0 3 8 2328.3061155187 0.409043525989519 1986 0 98052 2331.12656102734 8396.02816574738 5.80584200313
"288" 650000.134487764 3 1.5 1379.81989405468 4498.75185978704 1 0 0 5 7 1379.07376048122 1.11085731640547 1960 0 98040 1587.80548867051 8999.50021335299 5.81291344650022
"289" 249999.40054681 3 2 1557.96062168464 32135.4113870562 1 0 0 5 7 911.762741291205 649.075889427465 1976 0 98092 1468.71120852683 29149.7933804072 5.39793896731394
"290" 562200.54803012 3 1.5 1898.73290502187 5248.41806177622 1 0 0 4 7 1501.27008452114 398.260260417746 1943 0 98117 1809.4444977409 5249.85171653478 5.74989126461959
"291" 294001.023067891 4 2.5 2040.13553226061 7800.37099591789 2 0 0 3 7 2040.72054133651 0.064469786949186 2003 0 98168 1860.33323762221 10954.684579518 5.46834884167735
"292" 538999.828878423 5 2.25 2592.06896123109 7245.70584386128 1 0 0 3 8 1509.60014230571 1080.05120148491 1973 0 98008 1929.88020898548 7246.52783454003 5.73158862730702
"293" 259999.768461345 4 2.5 2000.66853118159 37044.3426973012 2 0 0 3 8 1997.25060527301 0 1989 0 98042 2389.33211616032 36868.4263572328 5.41497296121695
"294" 406500.640254869 2 1 870.371011688141 5748.8896711075 1 0 0 4 7 869.564005405358 0 1947 0 98116 1100.17908886312 5750.5659444197 5.60906123396191
"295" 450000.632994043 3 2.75 2239.06718787912 3359.61456670256 2 0 0 3 8 2101.04998579664 140.435739135251 2014 0 98178 1790.56233993428 5873.12139748161 5.65321312467674
"296" 216500.469863974 2 1 1056.82163633927 5200.2279222298 1 0 0 3 6 1060.24793230738 0 1969 0 98042 910.993162587839 5198.22133721171 5.33545884322569
"297" 527998.982162025 3 2.75 2158.62542155275 4086.83189350708 1 0 0 3 7 1380.80212190508 778.46829162834 1987 0 98126 1301.78563646101 4079.91687364408 5.72263308533335
"298" 620001.564811734 3 1.75 1670.14490367104 9898.56286252954 1 0 0 4 8 1670.8061548003 0 1957 0 98005 2408.21183328325 8798.89215357053 5.79239278560832
"299" 747000.213556399 2 1 990.003725805584 4000.72364968222 1 0 0 4 7 990.320133525434 0 1911 0 98103 1560.76981894359 4001.07454770168 5.87332072597384
"300" 455949.428840217 4 2.5 2718.90034108791 5772.74642829401 2 0 0 3 8 2718.71491253691 0.973580195343442 2015 0 98056 1940.56122586687 4182.26647970845 5.65891667601184
"301" 375000.51231665 2 1 819.806224140329 6249.50086715513 1 0 0 4 5 820.317001229984 0 1922 0 98136 1299.66469374719 6250.02946104826 5.57403186105076
"302" 270500.178050837 3 1.5 1952.10975509738 8613.87074361948 1 0 0 4 7 1652.28691030073 301.706387488678 1960 0 98032 1400.58692669422 8713.052505646 5.43216755530754
"303" 185000.099712435 4 1 1379.7958323161 6698.01817628086 1 0 0 3 7 1191.92498500057 191.270041950027 1928 0 98168 1378.65155859362 8291.53042380851 5.26717196248166
"304" 494999.813059424 2 2.25 1460.10483892577 1622.22544356335 2 0 0 3 8 1259.29287686432 201.054696051277 2005 0 98115 1460.46790661134 1134.78156839082 5.69460503491887
"305" 305000.519863932 4 2.5 2430.33882129194 9103.0666423464 2 0 0 3 8 2428.90945260156 0 1990 0 98023 2261.70222906532 8091.13407384407 5.4843005795889
"306" 359000.200803703 4 2.5 2574.01526095724 4724.46371967549 2 0 0 3 8 2574.23773120079 0.264498948151471 2011 0 98001 2576.78940254665 5323.49491970755 5.5550946914973
"307" 1195000.18623508 5 3 3420.20443235769 18131.4813043993 2 0 0 3 9 2538.77154986926 879.738956582489 1952 2005 98040 3749.14548236501 16315.8775219538 6.07736797296688
"308" 772499.205731817 5 2.75 3888.82050214519 9128.59184418011 2 0 0 3 9 3888.35399540567 0 2004 0 98065 3450.10291343752 8359.88288491084 5.88789804156423
"309" 620000.438064374 3 2.25 2188.5834968785 45736.5938815451 1 0 0 3 8 2189.80151596797 0.41812774826045 1990 0 98052 2969.91392743956 4496.25336621745 5.79239199635128
"310" 350000.800067687 3 2.5 1730.14305757643 4085.95962756473 2 0 0 3 8 1730.03150115494 0.115015400041865 2013 0 98146 2031.10234800182 4087.10858694298 5.54406903710623
"311" 629998.767570674 5 2 1900.24750966837 4998.83283980442 1 0 2 3 8 1719.17662196348 179.816481424739 1957 0 98107 1770.80955759645 5000.76371721174 5.7993396998698
"312" 746998.961225677 3 1.5 1708.53325206247 5120.80820791417 2 0 0 4 7 1710.72113654203 0 1920 0 98115 1530.24390052483 5169.84042483474 5.87331999788733
